tipnames	virus_subtype	collection_date	collection_datedecimal	collection_datemonth	collection_dateyear	collection_regionname	collection_countryname	collection_countrylat	collection_countrylong	cluster_number	profile	cluster_profileclass	host_order	host_isbird	host_simplifiedhost	tiplocation_lon	tiplocation_lat
H5N8.2344b.EPI_ISL_17414605.NA.nigeria.3_2_3_1_1_2_1_2.2021-02-19	H5N8	2021-02-19	2021.13	2021-02	2021	western africa	nigeria	9.58907159716497	8.08769036750384	profile002	3_2_3_1_1_2_1_2	dominant	NA	FALSE	other	9.54756607799562	9.20979731798597
H5N8.2344b.EPI_ISL_17414606.NA.nigeria.3_2_3_1_1_2_1_2.2021-02-25	H5N8	2021-02-25	2021.15	2021-02	2021	western africa	nigeria	9.58907159716497	8.08769036750384	profile002	3_2_3_1_1_2_1_2	dominant	NA	FALSE	other	9.54756607799562	9.20979731798597
H5N8.2344b.EPI_ISL_17414607.NA.nigeria.3_2_3_1_1_2_1_2.2021-02-26	H5N8	2021-02-26	2021.15	2021-02	2021	western africa	nigeria	9.58907159716497	8.08769036750384	profile002	3_2_3_1_1_2_1_2	dominant	NA	FALSE	other	9.54756607799562	9.20979731798597
H5N1.2344b.EPI_ISL_17414608.NA.nigeria.2_1_1_1_1_1_1_1.2021-03-12	H5N1	2021-03-12	2021.19	2021-03	2021	western africa	nigeria	9.58907159716497	8.08769036750384	profile001	2_1_1_1_1_1_1_1	dominant	NA	FALSE	other	5.60268175555151	9.93587181689239
H5N1.2344b.EPI_ISL_17414609.NA.nigeria.2_1_1_1_1_1_1_1.2021-03-21	H5N1	2021-03-21	2021.22	2021-03	2021	western africa	nigeria	9.58907159716497	8.08769036750384	profile001	2_1_1_1_1_1_1_1	dominant	NA	FALSE	other	8.18723814005546	8.49899690269019
H5N1.2344b.EPI_ISL_17414610.NA.nigeria.2_1_1_1_1_1_1_1.2021-03-23	H5N1	2021-03-23	2021.22	2021-03	2021	western africa	nigeria	9.58907159716497	8.08769036750384	profile001	2_1_1_1_1_1_1_1	dominant	NA	FALSE	other	7.62989372513377	12.3716337687424
H5N1.2344b.EPI_ISL_17414611.galliformes.nigeria.2_1_1_1_1_1_1_1.2022-01-04	H5N1	2022-01-04	2022.01	2022-01	2022	western africa	nigeria	9.58907159716497	8.08769036750384	profile001	2_1_1_1_1_1_1_1	dominant	galliformes	TRUE	galliformes-domestic	11.2449552554432	10.4048391234083
H5N1.2344b.EPI_ISL_17414612.galliformes.nigeria.2_1_1_1_1_1_1_1.2022-01-05	H5N1	2022-01-05	2022.01	2022-01	2022	western africa	nigeria	9.58907159716497	8.08769036750384	profile001	2_1_1_1_1_1_1_1	dominant	galliformes	TRUE	galliformes-domestic	8.51358459540793	11.7356997144779
H5N1.2344b.EPI_ISL_17414613.galliformes.nigeria.2_1_1_1_1_1_1_1.2022-01-07	H5N1	2022-01-07	2022.02	2022-01	2022	western africa	nigeria	9.58907159716497	8.08769036750384	profile001	2_1_1_1_1_1_1_1	dominant	galliformes	TRUE	galliformes-domestic	7.70696240441167	10.354940788533
H5N1.2344b.EPI_ISL_17414614.galliformes.nigeria.2_1_1_1_1_1_1_1.2022-01-07	H5N1	2022-01-07	2022.02	2022-01	2022	western africa	nigeria	9.58907159716497	8.08769036750384	profile001	2_1_1_1_1_1_1_1	dominant	galliformes	TRUE	galliformes-domestic	9.98774039325803	10.7743712595196
H5N1.2344b.EPI_ISL_17414616.galliformes.nigeria.2_1_1_1_1_53_1_1.2022-01-07	H5N1	2022-01-07	2022.02	2022-01	2022	western africa	nigeria	9.58907159716497	8.08769036750384	profile053	2_1_1_1_1_53_1_1	minor	galliformes	TRUE	galliformes-domestic	6.92528956111943	4.86037197499283
H5N1.2344b.EPI_ISL_17414617.galliformes.nigeria.2_1_1_1_1_1_1_1.2022-01-07	H5N1	2022-01-07	2022.02	2022-01	2022	western africa	nigeria	9.58907159716497	8.08769036750384	profile001	2_1_1_1_1_1_1_1	dominant	galliformes	TRUE	galliformes-domestic	9.54756607799562	9.20979731798597
H5N1.2344b.EPI_ISL_17414618.galliformes.nigeria.2_1_1_1_1_1_1_1.2022-01-10	H5N1	2022-01-10	2022.02	2022-01	2022	western africa	nigeria	9.58907159716497	8.08769036750384	profile001	2_1_1_1_1_1_1_1	dominant	galliformes	TRUE	galliformes-domestic	8.51358459540793	11.7356997144779
H5N1.2344b.EPI_ISL_17414619.galliformes.nigeria.2_1_1_1_1_1_1_1.2022-01-12	H5N1	2022-01-12	2022.03	2022-01	2022	western africa	nigeria	9.58907159716497	8.08769036750384	profile001	2_1_1_1_1_1_1_1	dominant	galliformes	TRUE	galliformes-domestic	9.54756607799562	9.20979731798597
H5N1.2344b.EPI_ISL_17414620.galliformes.nigeria.2_1_1_1_1_1_1_1.2022-01-12	H5N1	2022-01-12	2022.03	2022-01	2022	western africa	nigeria	9.58907159716497	8.08769036750384	profile001	2_1_1_1_1_1_1_1	dominant	galliformes	TRUE	galliformes-domestic	7.14160399725458	8.86133952932799
H5N1.2344b.EPI_ISL_17414621.galliformes.nigeria.2_1_1_1_1_1_1_1.2022-01-13	H5N1	2022-01-13	2022.03	2022-01	2022	western africa	nigeria	9.58907159716497	8.08769036750384	profile001	2_1_1_1_1_1_1_1	dominant	galliformes	TRUE	galliformes-domestic	5.9045044271078	6.62406411939859
H5N1.2344b.EPI_ISL_17414622.galliformes.nigeria.2_1_1_1_1_1_1_1.2022-01-13	H5N1	2022-01-13	2022.03	2022-01	2022	western africa	nigeria	9.58907159716497	8.08769036750384	profile001	2_1_1_1_1_1_1_1	dominant	galliformes	TRUE	galliformes-domestic	8.18723814005546	8.49899690269019
H5N1.2344b.EPI_ISL_17414623.galliformes.nigeria.2_1_1_1_1_1_1_1.2022-01-15	H5N1	2022-01-15	2022.04	2022-01	2022	western africa	nigeria	9.58907159716497	8.08769036750384	profile001	2_1_1_1_1_1_1_1	dominant	galliformes	TRUE	galliformes-domestic	8.51358459540793	11.7356997144779
H5N1.2344b.EPI_ISL_17414624.galliformes.nigeria.2_1_1_1_1_1_1_1.2022-01-17	H5N1	2022-01-17	2022.04	2022-01	2022	western africa	nigeria	9.58907159716497	8.08769036750384	profile001	2_1_1_1_1_1_1_1	dominant	galliformes	TRUE	galliformes-domestic	11.2449552554432	10.4048391234083
H5N1.2344b.EPI_ISL_17414625.galliformes.nigeria.2_1_1_1_1_1_1_1.2022-01-17	H5N1	2022-01-17	2022.04	2022-01	2022	western africa	nigeria	9.58907159716497	8.08769036750384	profile001	2_1_1_1_1_1_1_1	dominant	galliformes	TRUE	galliformes-domestic	8.18723814005546	8.49899690269019
H5N1.2344b.EPI_ISL_17414626.galliformes.nigeria.2_1_1_1_1_1_1_1.2022-01-21	H5N1	2022-01-21	2022.05	2022-01	2022	western africa	nigeria	9.58907159716497	8.08769036750384	profile001	2_1_1_1_1_1_1_1	dominant	galliformes	TRUE	galliformes-domestic	8.51358459540793	11.7356997144779
H5N1.2344b.EPI_ISL_17414627.galliformes.nigeria.2_1_1_1_1_1_1_1.2022-01-21	H5N1	2022-01-21	2022.05	2022-01	2022	western africa	nigeria	9.58907159716497	8.08769036750384	profile001	2_1_1_1_1_1_1_1	dominant	galliformes	TRUE	galliformes-domestic	7.14160399725458	8.86133952932799
H5N1.2344b.EPI_ISL_17414628.galliformes.nigeria.2_1_1_1_1_1_1_1.2022-01-22	H5N1	2022-01-22	2022.06	2022-01	2022	western africa	nigeria	9.58907159716497	8.08769036750384	profile001	2_1_1_1_1_1_1_1	dominant	galliformes	TRUE	galliformes-domestic	8.51358459540793	11.7356997144779
H5N1.2344b.EPI_ISL_17414629.galliformes.nigeria.2_1_1_1_1_1_1_1.2022-01-24	H5N1	2022-01-24	2022.06	2022-01	2022	western africa	nigeria	9.58907159716497	8.08769036750384	profile001	2_1_1_1_1_1_1_1	dominant	galliformes	TRUE	galliformes-domestic	8.18723814005546	8.49899690269019
H5N1.2344b.EPI_ISL_17414630.galliformes.nigeria.2_1_1_1_1_1_1_1.2022-01-26	H5N1	2022-01-26	2022.07	2022-01	2022	western africa	nigeria	9.58907159716497	8.08769036750384	profile001	2_1_1_1_1_1_1_1	dominant	galliformes	TRUE	galliformes-domestic	13.1748649188857	11.8922370151818
H5N1.2344b.EPI_ISL_17414631.galliformes.nigeria.2_1_1_1_1_1_1_1.2022-01-26	H5N1	2022-01-26	2022.07	2022-01	2022	western africa	nigeria	9.58907159716497	8.08769036750384	profile001	2_1_1_1_1_1_1_1	dominant	galliformes	TRUE	galliformes-domestic	6.2614977357571	12.0879383702902
H5N1.2344b.EPI_ISL_17414632.galliformes.nigeria.2_1_1_1_1_1_1_1.2022-01-28	H5N1	2022-01-28	2022.07	2022-01	2022	western africa	nigeria	9.58907159716497	8.08769036750384	profile001	2_1_1_1_1_1_1_1	dominant	galliformes	TRUE	galliformes-domestic	6.9305894901959	6.20811508115918
H5N1.2344b.EPI_ISL_17414633.galliformes.nigeria.2_1_1_1_1_1_1_1.2022-01-30	H5N1	2022-01-30	2022.08	2022-01	2022	western africa	nigeria	9.58907159716497	8.08769036750384	profile001	2_1_1_1_1_1_1_1	dominant	galliformes	TRUE	galliformes-domestic	8.00212811926889	6.26522248643496
H5N1.2344b.EPI_ISL_17414634.galliformes.nigeria.2_1_1_1_1_1_1_1.2022-02-01	H5N1	2022-02-01	2022.08	2022-02	2022	western africa	nigeria	9.58907159716497	8.08769036750384	profile001	2_1_1_1_1_1_1_1	dominant	galliformes	TRUE	galliformes-domestic	3.61881206075384	8.14334925475427
H5N1.2344b.EPI_ISL_17414635.galliformes.nigeria.2_1_1_1_1_1_1_1.2022-02-01	H5N1	2022-02-01	2022.08	2022-02	2022	western africa	nigeria	9.58907159716497	8.08769036750384	profile001	2_1_1_1_1_1_1_1	dominant	galliformes	TRUE	galliformes-domestic	9.55085496397132	12.2156756549758
H5N1.2344b.EPI_ISL_17414636.galliformes.nigeria.2_1_1_1_1_1_1_1.2022-02-02	H5N1	2022-02-02	2022.09	2022-02	2022	western africa	nigeria	9.58907159716497	8.08769036750384	profile001	2_1_1_1_1_1_1_1	dominant	galliformes	TRUE	galliformes-domestic	12.443001831073	9.3426200777514
H5N1.2344b.EPI_ISL_17414637.galliformes.nigeria.2_1_1_1_1_1_1_1.2022-02-03	H5N1	2022-02-03	2022.09	2022-02	2022	western africa	nigeria	9.58907159716497	8.08769036750384	profile001	2_1_1_1_1_1_1_1	dominant	galliformes	TRUE	galliformes-domestic	8.51358459540793	11.7356997144779
H5N1.2344b.EPI_ISL_17414638.galliformes.nigeria.2_1_1_1_1_1_1_1.2022-02-04	H5N1	2022-02-04	2022.09	2022-02	2022	western africa	nigeria	9.58907159716497	8.08769036750384	profile001	2_1_1_1_1_1_1_1	dominant	galliformes	TRUE	galliformes-domestic	11.2449552554432	10.4048391234083
H5N1.2344b.EPI_ISL_17414639.galliformes.nigeria.2_1_1_1_1_1_1_1.2021-10-05	H5N1	2021-10-05	2021.76	2021-10	2021	western africa	nigeria	9.58907159716497	8.08769036750384	profile001	2_1_1_1_1_1_1_1	dominant	galliformes	TRUE	galliformes-domestic	7.42105893133197	6.53403695811186
H5N1.2344b.EPI_ISL_17414641.galliformes.nigeria.2_1_1_1_1_1_1_1.2021-10-26	H5N1	2021-10-26	2021.82	2021-10	2021	western africa	nigeria	9.58907159716497	8.08769036750384	profile001	2_1_1_1_1_1_1_1	dominant	galliformes	TRUE	galliformes-domestic	7.50906571219372	5.45166157527629
H5N1.2344b.EPI_ISL_17414642.galliformes.nigeria.2_1_1_1_1_1_1_1.2021-10-26	H5N1	2021-10-26	2021.82	2021-10	2021	western africa	nigeria	9.58907159716497	8.08769036750384	profile001	2_1_1_1_1_1_1_1	dominant	galliformes	TRUE	galliformes-domestic	6.92528956111943	4.86037197499283
H5N1.2344b.EPI_ISL_17414643.galliformes.nigeria.2_1_1_1_1_1_1_1.2021-11-05	H5N1	2021-11-05	2021.84	2021-11	2021	western africa	nigeria	9.58907159716497	8.08769036750384	profile001	2_1_1_1_1_1_1_1	dominant	galliformes	TRUE	galliformes-domestic	3.4674053159721	7.0017747155077
H5N1.2344b.EPI_ISL_17414644.galliformes.nigeria.2_1_1_1_1_1_1_1.2021-12-20	H5N1	2021-12-20	2021.97	2021-12	2021	western africa	nigeria	9.58907159716497	8.08769036750384	profile001	2_1_1_1_1_1_1_1	dominant	galliformes	TRUE	galliformes-domestic	3.4674053159721	7.0017747155077
H5N1.2344b.EPI_ISL_17414645.galliformes.nigeria.2_1_1_1_1_1_1_1.2021-11-30	H5N1	2021-11-30	2021.91	2021-11	2021	western africa	nigeria	9.58907159716497	8.08769036750384	profile001	2_1_1_1_1_1_1_1	dominant	galliformes	TRUE	galliformes-domestic	8.51358459540793	11.7356997144779
H5N1.2344b.EPI_ISL_17414646.galliformes.nigeria.2_1_1_1_1_1_1_1.2021-11-30	H5N1	2021-11-30	2021.91	2021-11	2021	western africa	nigeria	9.58907159716497	8.08769036750384	profile001	2_1_1_1_1_1_1_1	dominant	galliformes	TRUE	galliformes-domestic	9.98774039325803	10.7743712595196
H5N1.2344b.EPI_ISL_17414647.galliformes.nigeria.2_1_1_1_1_1_1_1.2021-12-06	H5N1	2021-12-06	2021.93	2021-12	2021	western africa	nigeria	9.58907159716497	8.08769036750384	profile001	2_1_1_1_1_1_1_1	dominant	galliformes	TRUE	galliformes-domestic	8.51358459540793	11.7356997144779
H5N1.2344b.EPI_ISL_17414648.galliformes.nigeria.2_1_1_1_1_1_1_1.2021-12-16	H5N1	2021-12-16	2021.96	2021-12	2021	western africa	nigeria	9.58907159716497	8.08769036750384	profile001	2_1_1_1_1_1_1_1	dominant	galliformes	TRUE	galliformes-domestic	5.60268175555151	9.93587181689239
H5N1.2344b.EPI_ISL_17414649.galliformes.nigeria.2_1_1_1_1_53_1_60.2021-12-16	H5N1	2021-12-16	2021.96	2021-12	2021	western africa	nigeria	9.58907159716497	8.08769036750384	profile053	2_1_1_1_1_53_1_60	minor	galliformes	TRUE	galliformes-domestic	6.92528956111943	4.86037197499283
H5N1.2344b.EPI_ISL_17414650.galliformes.nigeria.2_1_1_1_1_1_1_1.2021-12-17	H5N1	2021-12-17	2021.96	2021-12	2021	western africa	nigeria	9.58907159716497	8.08769036750384	profile001	2_1_1_1_1_1_1_1	dominant	galliformes	TRUE	galliformes-domestic	9.98774039325803	10.7743712595196
H5N1.2344b.EPI_ISL_17414651.galliformes.nigeria.2_1_1_1_1_1_1_1.2021-12-22	H5N1	2021-12-22	2021.97	2021-12	2021	western africa	nigeria	9.58907159716497	8.08769036750384	profile001	2_1_1_1_1_1_1_1	dominant	galliformes	TRUE	galliformes-domestic	8.51358459540793	11.7356997144779
H5N1.2344b.EPI_ISL_17414652.galliformes.nigeria.2_1_1_1_1_1_1_1.2021-12-23	H5N1	2021-12-23	2021.98	2021-12	2021	western africa	nigeria	9.58907159716497	8.08769036750384	profile001	2_1_1_1_1_1_1_1	dominant	galliformes	TRUE	galliformes-domestic	9.54756607799562	9.20979731798597
H5N1.2344b.EPI_ISL_17414653.galliformes.nigeria.2_1_1_1_1_1_1_1.2021-12-29	H5N1	2021-12-29	2021.99	2021-12	2021	western africa	nigeria	9.58907159716497	8.08769036750384	profile001	2_1_1_1_1_1_1_1	dominant	galliformes	TRUE	galliformes-domestic	9.54756607799562	9.20979731798597
H5N1.2344b.EPI_ISL_17414654.galliformes.nigeria.2_1_1_1_1_1_1_1.2022-01-04	H5N1	2022-01-04	2022.01	2022-01	2022	western africa	nigeria	9.58907159716497	8.08769036750384	profile001	2_1_1_1_1_1_1_1	dominant	galliformes	TRUE	galliformes-domestic	8.51358459540793	11.7356997144779
H5N1.2344b.EPI_ISL_17414655.galliformes.nigeria.2_1_1_1_1_1_1_1.2021-04-03	H5N1	2021-04-03	2021.25	2021-04	2021	western africa	nigeria	9.58907159716497	8.08769036750384	profile001	2_1_1_1_1_1_1_1	dominant	galliformes	TRUE	galliformes-domestic	8.51358459540793	11.7356997144779
H5N1.2344b.EPI_ISL_17414656.galliformes.nigeria.2_1_1_1_1_1_1_1.2021-06-25	H5N1	2021-06-25	2021.48	2021-06	2021	western africa	nigeria	9.58907159716497	8.08769036750384	profile001	2_1_1_1_1_1_1_1	dominant	galliformes	TRUE	galliformes-domestic	6.10529827090822	4.76778423512924
H5N1.2344b.EPI_ISL_17414657.galliformes.nigeria.2_1_1_1_1_1_1_1.2021-06-30	H5N1	2021-06-30	2021.49	2021-06	2021	western africa	nigeria	9.58907159716497	8.08769036750384	profile001	2_1_1_1_1_1_1_1	dominant	galliformes	TRUE	galliformes-domestic	9.54756607799562	9.20979731798597
H5N8.2344b.EPI_ISL_17414659.galliformes.nigeria.3_2_3_1_1_2_1_2.2021-02-05	H5N8	2021-02-05	2021.1	2021-02	2021	western africa	nigeria	9.58907159716497	8.08769036750384	profile002	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	9.54756607799562	9.20979731798597
H5N8.2344b.EPI_ISL_17414660.galliformes.nigeria.3_2_3_1_1_2_1_2.2021-02-20	H5N8	2021-02-20	2021.14	2021-02	2021	western africa	nigeria	9.58907159716497	8.08769036750384	profile002	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	9.54756607799562	9.20979731798597
H5N1.2344b.EPI_ISL_17414662.anseriformes.nigeria.2_1_1_1_1_1_1_1.2021-05-28	H5N1	2021-05-28	2021.4	2021-05	2021	western africa	nigeria	9.58907159716497	8.08769036750384	profile001	2_1_1_1_1_1_1_1	dominant	anseriformes	TRUE	anseriformes-wild	3.56492158964815	6.52719428768168
H5N1.2344b.EPI_ISL_17414663.galliformes.nigeria.2_1_1_1_1_1_1_1.2021-03-25	H5N1	2021-03-25	2021.23	2021-03	2021	western africa	nigeria	9.58907159716497	8.08769036750384	profile001	2_1_1_1_1_1_1_1	dominant	galliformes	TRUE	galliformes-domestic	9.54756607799562	9.20979731798597
H5N1.2344b.EPI_ISL_17414664.galliformes.nigeria.2_1_1_1_1_1_1_1.2021-03-10	H5N1	2021-03-10	2021.19	2021-03	2021	western africa	nigeria	9.58907159716497	8.08769036750384	profile001	2_1_1_1_1_1_1_1	dominant	galliformes	TRUE	galliformes-domestic	8.18723814005546	8.49899690269019
H5N1.2344b.EPI_ISL_17414665.galliformes.nigeria.2_1_1_1_1_1_1_1.2021-04-12	H5N1	2021-04-12	2021.28	2021-04	2021	western africa	nigeria	9.58907159716497	8.08769036750384	profile001	2_1_1_1_1_1_1_1	dominant	galliformes	TRUE	galliformes-domestic	5.9045044271078	6.62406411939859
H5N1.2344b.EPI_ISL_17414666.galliformes.nigeria.2_1_1_1_1_1_1_1.2021-04-14	H5N1	2021-04-14	2021.28	2021-04	2021	western africa	nigeria	9.58907159716497	8.08769036750384	profile001	2_1_1_1_1_1_1_1	dominant	galliformes	TRUE	galliformes-domestic	7.70696240441167	10.354940788533
H5N2.2344b.EPI_ISL_17414667.galliformes.nigeria.2_1_1_1_1_95_36_1.2021-12-28	H5N2	2021-12-28	2021.99	2021-12	2021	western africa	nigeria	9.58907159716497	8.08769036750384	profile095	2_1_1_1_1_95_36_1	minor	galliformes	TRUE	galliformes-domestic	9.98774039325803	10.7743712595196
H5N1.2344b.EPI_ISL_17414668.galliformes.nigeria.2_1_1_1_1_1_1_1.2021-03-21	H5N1	2021-03-21	2021.22	2021-03	2021	western africa	nigeria	9.58907159716497	8.08769036750384	profile001	2_1_1_1_1_1_1_1	dominant	galliformes	TRUE	galliformes-wild	11.2449552554432	10.4048391234083
H5N1.2344b.EPI_ISL_17415170.NA.nigeria.2_1_1_1_1_1_1_1.2021-01-01	H5N1	2021-01-01	2021	2021-01	2021	western africa	nigeria	9.58907159716497	8.08769036750384	profile001	2_1_1_1_1_1_1_1	dominant	NA	FALSE	other	8.08769036750384	9.58907159716497
H5N1.NA.EPI_ISL_13048381.NA.burkina_faso.NA.2021-12-08	H5N1	2021-12-08	2021.93	2021-12	2021	western africa	burkina faso	12.2773783178266	-1.75266049543	profileNA	NA	NA	NA	FALSE	other	-1.75266049543	12.2773783178266
H5N1.NA.EPI_ISL_17414658.galliformes.nigeria.NA.2021-07-09	H5N1	2021-07-09	2021.52	2021-07	2021	western africa	nigeria	9.58907159716497	8.08769036750384	profileNA	NA	NA	galliformes	TRUE	galliformes-domestic	8.08769036750384	9.58907159716497
H5N1.NA.EPI_ISL_17414589.NA.nigeria.NA.2021-11-11	H5N1	2021-11-11	2021.86	2021-11	2021	western africa	nigeria	9.58907159716497	8.08769036750384	profileNA	NA	NA	NA	FALSE	other	8.08769036750384	9.58907159716497
H5N8.NA.EPI_ISL_14901700.anseriformes.egypt.NA.2021-02-20	H5N8	2021-02-20	2021.14	2021-02	2021	northern africa	egypt	26.5331366423868	29.7934978487062	profileNA	NA	NA	anseriformes	TRUE	anseriformes-wild	29.7934978487062	26.5331366423868
H5N8.NA.EPI_ISL_4069752.galliformes.egypt.NA.2019-02-21	H5N8	2019-02-21	2019.14	2019-02	2019	northern africa	egypt	26.5331366423868	29.7934978487062	profileNA	NA	NA	galliformes	TRUE	galliformes-domestic	29.7934978487062	26.5331366423868
H5N8.NA.EPI_ISL_4069650.galliformes.egypt.NA.2019-02-21	H5N8	2019-02-21	2019.14	2019-02	2019	northern africa	egypt	26.5331366423868	29.7934978487062	profileNA	NA	NA	galliformes	TRUE	galliformes-domestic	29.7934978487062	26.5331366423868
H5N8.NA.EPI_ISL_4070945.galliformes.egypt.NA.2019-06-25	H5N8	2019-06-25	2019.48	2019-06	2019	northern africa	egypt	26.5331366423868	29.7934978487062	profileNA	NA	NA	galliformes	TRUE	galliformes-domestic	29.7934978487062	26.5331366423868
H5N8.NA.EPI_ISL_4070940.galliformes.egypt.NA.2019-06-25	H5N8	2019-06-25	2019.48	2019-06	2019	northern africa	egypt	26.5331366423868	29.7934978487062	profileNA	NA	NA	galliformes	TRUE	galliformes-domestic	29.7934978487062	26.5331366423868
H5N8.NA.EPI_ISL_4070935.columbiformes.egypt.NA.2019-02-27	H5N8	2019-02-27	2019.16	2019-02	2019	northern africa	egypt	26.5331366423868	29.7934978487062	profileNA	NA	NA	columbiformes	TRUE	other	29.7934978487062	26.5331366423868
H5N8.NA.EPI_ISL_4070847.galliformes.egypt.NA.2019-06-25	H5N8	2019-06-25	2019.48	2019-06	2019	northern africa	egypt	26.5331366423868	29.7934978487062	profileNA	NA	NA	galliformes	TRUE	galliformes-domestic	29.7934978487062	26.5331366423868
H5N8.NA.EPI_ISL_4070378.columbiformes.egypt.NA.2019-02-27	H5N8	2019-02-27	2019.16	2019-02	2019	northern africa	egypt	26.5331366423868	29.7934978487062	profileNA	NA	NA	columbiformes	TRUE	other	29.7934978487062	26.5331366423868
H5N8.NA.EPI_ISL_4069778.anseriformes.egypt.NA.2019-02-27	H5N8	2019-02-27	2019.16	2019-02	2019	northern africa	egypt	26.5331366423868	29.7934978487062	profileNA	NA	NA	anseriformes	TRUE	anseriformes-wild	29.7934978487062	26.5331366423868
H5N8.NA.EPI_ISL_4070896.galliformes.egypt.NA.2019-06-25	H5N8	2019-06-25	2019.48	2019-06	2019	northern africa	egypt	26.5331366423868	29.7934978487062	profileNA	NA	NA	galliformes	TRUE	galliformes-domestic	29.7934978487062	26.5331366423868
H5N8.NA.EPI_ISL_6124146.columbiformes.egypt.NA.2019-02-27	H5N8	2019-02-27	2019.16	2019-02	2019	northern africa	egypt	26.5331366423868	29.7934978487062	profileNA	NA	NA	columbiformes	TRUE	other	29.7934978487062	26.5331366423868
H5N8.2344b.EPI_ISL_5143584.galliformes.germany.3_2_3_1_1_2_1_2.2021-03-24	H5N8	2021-03-24	2021.22	2021-03	2021	western europe	germany	51.0533277435649	10.373650933319	profile002	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	11.4278546586472	48.9386109033625
H5N8.2344b.EPI_ISL_5143583.galliformes.germany.3_2_3_1_1_2_1_2.2021-03-24	H5N8	2021-03-24	2021.22	2021-03	2021	western europe	germany	51.0533277435649	10.373650933319	profile002	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	11.0265393979066	50.9034036811626
H5N8.2344b.EPI_ISL_5116063.anseriformes.germany.3_2_3_1_1_2_1_2.2021-02-26	H5N8	2021-02-26	2021.15	2021-02	2021	western europe	germany	51.0533277435649	10.373650933319	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	9.0260509036638	50.5991757228504
H5N8.2344b.EPI_ISL_5102449.accipitriformes.germany.3_2_3_1_1_2_1_2.2020-10-29	H5N8	2020-10-29	2020.83	2020-10	2020	western europe	germany	51.0533277435649	10.373650933319	profile002	3_2_3_1_1_2_1_2	dominant	accipitriformes	TRUE	other	9.81577342948134	54.1814850326718
H5N8.2344b.EPI_ISL_5099474.galliformes.germany.3_2_3_1_1_2_1_2.2021-02-27	H5N8	2021-02-27	2021.16	2021-02	2021	western europe	germany	51.0533277435649	10.373650933319	profile002	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	9.16783937293005	52.7642105761026
H5N8.2344b.EPI_ISL_5062851.charadriiformes.germany.3_2_3_1_1_2_1_2.2020-11-02	H5N8	2020-11-02	2020.84	2020-11	2020	western europe	germany	51.0533277435649	10.373650933319	profile002	3_2_3_1_1_2_1_2	dominant	charadriiformes	TRUE	charadriiformes-wild	12.5509509363277	53.7551744161606
H5N8.2344b.EPI_ISL_5144632.galliformes.germany.3_2_3_1_1_2_1_2.2021-03-08	H5N8	2021-03-08	2021.18	2021-03	2021	western europe	germany	51.0533277435649	10.373650933319	profile002	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	9.16783937293005	52.7642105761026
H5N8.2344b.EPI_ISL_5144341.galliformes.germany.3_2_3_1_1_2_1_2.2021-03-20	H5N8	2021-03-20	2021.21	2021-03	2021	western europe	germany	51.0533277435649	10.373650933319	profile002	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	7.5539349720828	51.4777551092159
H5N8.2344b.EPI_ISL_5143820.galliformes.germany.3_2_3_1_1_2_1_2.2021-03-22	H5N8	2021-03-22	2021.22	2021-03	2021	western europe	germany	51.0533277435649	10.373650933319	profile002	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	9.04442576424602	48.5335196122676
H5N8.2344b.EPI_ISL_5143587.galliformes.germany.3_2_3_1_1_2_1_2.2021-03-24	H5N8	2021-03-24	2021.22	2021-03	2021	western europe	germany	51.0533277435649	10.373650933319	profile002	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	13.3447264729352	51.0528694457593
H5N8.2344b.EPI_ISL_5143100.galliformes.germany.3_2_3_1_1_2_1_2.2021-03-10	H5N8	2021-03-10	2021.19	2021-03	2021	western europe	germany	51.0533277435649	10.373650933319	profile002	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	9.16783937293005	52.7642105761026
H5N8.2344b.EPI_ISL_5123589.galliformes.germany.3_2_3_1_1_2_1_2.2021-03-12	H5N8	2021-03-12	2021.19	2021-03	2021	western europe	germany	51.0533277435649	10.373650933319	profile002	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	9.16783937293005	52.7642105761026
H5N8.2344b.EPI_ISL_5116064.galliformes.germany.3_2_3_1_1_2_1_2.2021-03-07	H5N8	2021-03-07	2021.18	2021-03	2021	western europe	germany	51.0533277435649	10.373650933319	profile002	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	9.16783937293005	52.7642105761026
